02|BARANYA|222|PISKÓ|200|0|0|200|0|174|174|0|29|145|318
02|BARANYA|223|POGÁNY|746|0|0|746|0|397|397|0|71|326|601
02|BARANYA|225|RÁDFALVA|185|0|0|185|0|148|148|0|75|73|157
02|BARANYA|231|SÁSD|2941|0|0|2941|0|1589|1588|-1|659|929|2311
02|BARANYA|233|SELLYE|2568|0|0|2568|0|1315|1306|-9|406|900|2739
02|BARANYA|234|SIKLÓS|8358|0|0|8358|0|4076|3750|-326|1544|2206|3851
02|BARANYA|236|SIKLÓSNAGYFALU|263|3|0|266|0|205|201|-4|28|173|392
02|BARANYA|237|SOMBEREK|1502|0|0|1502|0|592|408|-184|21|387|1065
02|BARANYA|238|SOMOGYAPÁTI|355|0|0|355|0|274|274|0|42|232|360
02|BARANYA|243|SUMONY|350|0|0|350|0|263|200|-63|11|189|373
02|BARANYA|245|SZAJK|628|0|0|628|0|418|418|0|64|354|904
02|BARANYA|247|SZALÁNTA|886|1|0|887|0|503|502|-1|108|394|919
02|BARANYA|252|SZÁSZVÁR|2277|0|0|2277|1|1307|1302|-5|252|1050|2672
02|BARANYA|254|SZEDERKÉNY|1446|0|0|1446|0|815|814|-1|140|674|2397
02|BARANYA|262|SZÉKELYSZABAR|577|0|0|577|0|301|301|0|39|262|653
02|BARANYA|256|SZEMELY|333|1|0|334|0|242|242|0|65|177|413
02|BARANYA|261|SZENTLÕRINC|5476|0|0|5476|0|2266|2251|-15|1326|925|2168
02|BARANYA|263|SZIGETVÁR|9255|1|0|9256|0|3783|3757|-26|1983|1774|2541
02|BARANYA|268|SZÕKÉD|308|1|0|309|0|228|228|0|99|129|261
02|BARANYA|270|SZÛR|267|1|0|268|0|151|151|0|9|142|373
02|BARANYA|274|TÉKES|215|0|0|215|0|131|131|0|59|72|155
02|BARANYA|277|TORMÁS|279|0|0|279|0|233|233|0|127|106|214
02|BARANYA|282|UDVAR|156|0|0|156|0|95|95|0|1|94|209
02|BARANYA|283|ÚJPETRE|878|2|0|880|0|494|494|0|41|453|1046
02|BARANYA|287|VÁSÁROSBÉC|248|0|0|248|0|173|170|-3|94|76|145
02|BARANYA|291|VELÉNY|117|0|0|117|0|92|92|0|54|38|76
02|BARANYA|294|VÉMÉND|1407|1|0|1408|0|964|962|-2|196|766|3012
