01|BUDAPEST  |002|BUDAPEST II.ker.         | 14|    703|      0|      0|    703|      0|    451|    451|      0|      2|    449|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 15|    736|      0|      0|    736|      0|    507|    507|      0|      2|    505|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 16|    901|      1|      0|    902|      3|    655|    652|     -3|      6|    646|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 17|    873|      3|      0|    876|      0|    628|    617|    -11|      3|    614|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 18|    636|      3|      0|    639|      0|    429|    429|      0|      2|    427|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 19|    834|      0|      0|    834|      4|    598|    598|      0|      2|    596|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 20|    742|      0|      0|    742|      1|    527|    527|      0|      9|    518|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 21|    901|      1|      0|    902|      0|    602|    603|      1|      5|    598|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 22|    992|      1|      0|    993|      0|    656|    655|     -1|      4|    651|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 23|   1044|      0|      0|   1044|      0|    750|    750|      0|      7|    743|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 24|   1086|      0|      0|   1086|      0|    755|    755|      0|      5|    750|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 25|    873|      0|      0|    873|      0|    603|    602|     -1|      2|    600|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 26|    710|      1|      0|    711|      0|    508|    507|     -1|      4|    503|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 27|    891|      0|      0|    891|      0|    643|    643|      0|      6|    637|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 28|    889|      0|      0|    889|      0|    633|    633|      0|      6|    627|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 29|    892|      1|      0|    893|      0|    635|    634|     -1|      3|    631|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 30|    701|      3|      0|    704|      0|    490|    490|      0|      2|    488|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 31|   1004|      1|      0|   1005|      1|    638|    638|      0|      0|    638|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 32|   1113|      1|      0|   1114|      1|    731|    731|      0|      9|    722|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 33|   1158|      0|      0|   1158|      3|    789|    788|     -1|      6|    782|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 34|   1011|      0|      0|   1011|      0|    685|    685|      0|      4|    681|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 35|    835|      1|      0|    836|      0|    573|    572|     -1|      3|    569|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 36|   1025|      0|      0|   1025|      7|    723|    723|      0|      5|    718|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 37|   1133|      3|      0|   1136|      0|    785|    785|      0|      7|    778|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 38|    983|      1|      0|    984|      0|    700|    698|     -2|      7|    691|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 39|   1114|      1|      0|   1115|      0|    796|    795|     -1|      8|    787|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 40|   1106|      1|      0|   1107|      0|    759|    758|     -1|      6|    752|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 41|   1053|      0|      0|   1053|      1|    718|    718|      0|      8|    710|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 42|   1081|      0|      0|   1081|      0|    668|    667|     -1|      5|    662|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 43|   1048|      3|      0|   1051|      0|    697|    696|     -1|      4|    692|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 44|    997|      1|      0|    998|      0|    662|    660|     -2|      7|    653|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 45|   1064|      0|      0|   1064|      0|    689|    689|      0|      5|    684|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 46|    900|      0|      1|    899|      0|    596|    596|      0|      3|    593|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 47|   1028|      0|      0|   1028|      1|    685|    686|      1|     19|    667|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 48|    932|      1|      0|    933|      0|    638|    636|     -2|      4|    632|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 49|    821|      2|      0|    823|      0|    516|    515|     -1|      8|    507|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 50|    840|      0|      0|    840|      0|    549|    549|      0|      9|    540|
