002| 44|BUDAPEST II.ker.         |    997|      1|      0|    998|      0|    662|    662|      0|      5|    657|
002| 45|BUDAPEST II.ker.         |   1064|      0|      0|   1064|      0|    689|    689|      0|      2|    687|
002| 46|BUDAPEST II.ker.         |    900|      0|      1|    899|      0|    596|    596|      0|      4|    592|
002| 47|BUDAPEST II.ker.         |   1028|      0|      0|   1028|      1|    685|    685|      0|      3|    682|
002| 48|BUDAPEST II.ker.         |    932|      1|      0|    933|      0|    638|    638|      0|      2|    636|
002| 49|BUDAPEST II.ker.         |    821|      2|      0|    823|      0|    516|    515|     -1|      2|    513|
002| 50|BUDAPEST II.ker.         |    840|      0|      0|    840|      0|    549|    547|     -2|      2|    545|
002| 51|BUDAPEST II.ker.         |    864|      5|      1|    868|      1|    602|    601|     -1|      6|    595|
002| 52|BUDAPEST II.ker.         |   1181|      1|      0|   1182|      0|    710|    709|     -1|      6|    703|
002| 53|BUDAPEST II.ker.         |   1005|      1|      0|   1006|      0|    685|    685|      0|      1|    684|
002| 54|BUDAPEST II.ker.         |    872|      1|      0|    873|      0|    614|    613|     -1|      0|    613|
002| 55|BUDAPEST II.ker.         |    830|      0|      0|    830|      0|    581|    581|      0|      4|    577|
002| 56|BUDAPEST II.ker.         |   1005|      0|      0|   1005|     11|    620|    620|      0|      5|    615|
002| 57|BUDAPEST II.ker.         |    746|      0|      0|    746|      2|    441|    439|     -2|      1|    438|
002| 58|BUDAPEST II.ker.         |    920|      2|      0|    922|      2|    609|    609|      0|      3|    606|
002| 59|BUDAPEST II.ker.         |   1018|      0|      0|   1018|      0|    667|    667|      0|      3|    664|
002| 60|BUDAPEST II.ker.         |    907|      2|      0|    909|      0|    606|    594|    -12|      3|    591|
002| 61|BUDAPEST II.ker.         |    875|      0|      0|    875|      0|    646|    646|      0|      4|    642|
002| 62|BUDAPEST II.ker.         |   1181|      1|      0|   1182|      0|    781|    778|     -3|      2|    776|
002| 63|BUDAPEST II.ker.         |    865|      1|      0|    866|      0|    601|    601|      0|      2|    599|
002| 64|BUDAPEST II.ker.         |   1036|      1|      0|   1037|      0|    688|    688|      0|      6|    682|
002| 65|BUDAPEST II.ker.         |    899|      0|      0|    899|      0|    615|    615|      0|      0|    615|
002| 66|BUDAPEST II.ker.         |    852|      2|      0|    854|      2|    523|    523|      0|      3|    520|
002| 67|BUDAPEST II.ker.         |    921|      1|      0|    922|      0|    537|    536|     -1|      8|    528|
002| 68|BUDAPEST II.ker.         |    836|      1|      0|    837|      2|    516|    516|      0|      9|    507|
002| 69|BUDAPEST II.ker.         |    918|      0|      0|    918|      0|    596|    596|      0|      2|    594|
002| 70|BUDAPEST II.ker.         |    900|      1|      0|    901|      0|    530|    530|      0|     13|    517|
002| 71|BUDAPEST II.ker.         |    704|      0|      0|    704|      0|    477|    477|      0|      3|    474|
002| 72|BUDAPEST II.ker.         |    842|      2|      0|    844|      0|    581|    580|     -1|      8|    572|
002| 73|BUDAPEST II.ker.         |    903|      0|      0|    903|      1|    635|    633|     -2|      4|    629|
002| 74|BUDAPEST II.ker.         |    787|      1|      0|    788|      2|    571|    570|     -1|      5|    565|
002| 75|BUDAPEST II.ker.         |    860|      3|      0|    863|      0|    618|    617|     -1|      2|    615|
002| 76|BUDAPEST II.ker.         |    880|      0|      0|    880|      0|    631|    622|     -9|      3|    619|
002| 77|BUDAPEST II.ker.         |    828|      0|      0|    828|      1|    552|    552|      0|      2|    550|
002| 78|BUDAPEST II.ker.         |    907|      0|      0|    907|      0|    608|    605|     -3|      3|    602|
002| 79|BUDAPEST II.ker.         |    902|      0|      0|    902|      0|    611|    609|     -2|      6|    603|
002| 80|BUDAPEST II.ker.         |    687|      1|      0|    688|      0|    447|    447|      0|      4|    443|
003|  1|BUDAPEST III.ker.        |    832|      0|      0|    832|      1|    495|    497|      2|     17|    480|
003|  2|BUDAPEST III.ker.        |    844|      1|      0|    845|      0|    560|    560|      0|      3|    557|
003|  3|BUDAPEST III.ker.        |    930|      1|      0|    931|      0|    533|    533|      0|      4|    529|
003|  4|BUDAPEST III.ker.        |    834|      0|      0|    834|      4|    481|    481|      0|      3|    478|
003|  5|BUDAPEST III.ker.        |    913|      0|      0|    913|      3|    476|    476|      0|      4|    472|
003|  6|BUDAPEST III.ker.        |    821|      1|      0|    822|      1|    560|    560|      0|      2|    558|
003|  7|BUDAPEST III.ker.        |    848|      1|      0|    849|      0|    461|    461|      0|      5|    456|
003|  8|BUDAPEST III.ker.        |    717|      1|      0|    718|      1|    420|    417|     -3|      2|    415|
003|  9|BUDAPEST III.ker.        |    830|      1|      0|    831|      0|    549|    548|     -1|      1|    547|
003| 10|BUDAPEST III.ker.        |    977|      2|      0|    979|      0|    631|    629|     -2|     10|    619|
003| 11|BUDAPEST III.ker.        |    885|      2|      0|    887|      1|    513|    513|      0|      5|    508|
