01|32| 2|   |Németh                                            |Zoltán                                  |0015441| 2|FIDESZ,KDNP                                                 
01|32| 3|   |Polákovics                                        |Balázs                                  |0003313| 1|LEHET MÁS A POLITIKA                                        
01|32| 4|Dr.|Staudt                                            |Gábor                                   |0003359| 1|Jobbik                                                      
01|32| 5|Dr.|Szincsák                                          |József                                  |0006910| 1|MSZP                                                        
02|01| 1|   |Bókay                                             |Endre                                   |0006711| 1|MSZP                                                        
02|01| 2|Dr.|Füredi                                            |Péter                                   |0001135| 1|MDF                                                         
02|01| 3|Dr.|Hoppál                                            |Péter                                   |0017657| 2|FIDESZ,KDNP                                                 
02|01| 4|   |Kölcsey-Gyurkóné Baka                             |Sára                                    |0003866| 1|LEHET MÁS A POLITIKA                                        
02|01| 5|   |Porpáczy                                          |Ernõ                                    |0004007| 1|Jobbik                                                      
02|02| 1|   |Nagy                                              |Csaba                                   |0013686| 2|FIDESZ,KDNP                                                 
02|02| 2|   |Németh                                            |Zsolt                                   |0002608| 1|Jobbik                                                      
02|02| 3|Dr.|Szili                                             |Katalin                                 |0007121| 1|MSZP                                                        
02|02| 4|Dr.|Wildmann                                          |János Ferenc                            |0003432| 1|LEHET MÁS A POLITIKA                                        
02|03| 1|   |Draskócziné Kertész                               |Júlia                                   |0003710| 1|Jobbik                                                      
02|03| 2|Dr.|Kóbor                                             |József                                  |0003824| 1|LEHET MÁS A POLITIKA                                        
02|03| 3|   |Kõvári                                            |János                                   |0014882| 2|FIDESZ,KDNP                                                 
02|03| 4|Dr.|Tóth                                              |Bertalan                                |0007295| 1|MSZP                                                        
02|04| 1|   |Ladányi                                           |Attila                                  |0001581| 1|LEHET MÁS A POLITIKA                                        
02|04| 2|   |Ordas                                             |Miklós                                  |0000493| 1|MDF                                                         
02|04| 3|   |Polics                                            |József                                  |0012482| 2|FIDESZ,KDNP                                                 
02|04| 4|   |Stéger                                            |Róbert                                  |0001038| 0|Független jelölt                                            
02|04| 5|Dr.|Szakács                                           |László                                  |0006368| 1|MSZP                                                        
02|04| 6|   |Talált                                            |Tímea                                   |0003311| 1|Jobbik                                                      
02|05| 1|Dr.|Habjánecz                                         |Tibor                                   |0000918| 1|MDF                                                         
02|05| 2|Dr.|Hargitai                                          |János                                   |0019718| 2|FIDESZ,KDNP                                                 
02|05| 3|   |Hartweg                                           |Ildikó                                  |0001758| 1|LEHET MÁS A POLITIKA                                        
02|05| 4|Dr.|Nyul                                              |István                                  |0004989| 1|MSZP                                                        
02|05| 5|   |Ódor                                              |György                                  |0000153| 1|MUNKÁSPÁRT                                                  
02|05| 6|   |Polgár                                            |Károly                                  |0003285| 1|Jobbik                                                      
02|06| 1|   |Balogh                                            |Edina                                   |0001496| 1|LEHET MÁS A POLITIKA                                        
02|06| 2|   |Barkó                                             |Béla                                    |0003666| 1|Jobbik                                                      
02|06| 3|   |Kocsi                                             |László                                  |0005153| 1|MSZP                                                        
02|06| 4|   |Mali                                              |Zoltán                                  |0000415| 1|ÖSSZEFOGÁS PÁRT                                             
02|06| 5|   |Tiffán                                            |Zsolt                                   |0015266| 2|FIDESZ,KDNP                                                 
02|06| 6|   |Walter                                            |György                                  |0000223| 1|Független Kisgazdapárt                                      
02|07| 1|   |Kovács                                            |Bernadett                               |0002792| 1|Jobbik                                                      
02|07| 2|   |Litter                                            |János                                   |0000500| 1|TORGYÁN-KISGAZDA-KOALÍCIÓ                                   
02|07| 3|   |Pichler                                           |Imre                                    |0011375| 2|FIDESZ,KDNP                                                 
02|07| 4|   |Szubotics                                         |Miklós                                  |0004696| 1|MSZP                                                        
03|01| 1|Dr.|Balogh                                            |László                                  |0005852| 1|MSZP                                                        
03|01| 2|Dr.|Károlyfalvi                                       |József                                  |0003718| 1|Jobbik                                                      
03|01| 3|   |Vágó                                              |Gábor                                   |0002951| 1|LEHET MÁS A POLITIKA                                        
03|01| 4|Dr.|Zombor                                            |Gábor                                   |0020646| 2|FIDESZ,KDNP                                                 
03|02| 1|Dr.|Horváth                                           |Zsolt                                   |0015080| 2|FIDESZ,KDNP                                                 
03|02| 2|   |Kachstädter                                       |Péter                                   |0000227| 1|MIÉP                                                        
03|02| 3|   |Király                                            |József                                  |0005416| 1|MSZP                                                        
03|02| 4|   |Tóth                                              |Sándor                                  |0003656| 1|Jobbik                                                      
03|03| 1|   |Csernus                                           |Ferenc                                  |0002993| 1|MSZP                                                        
03|03| 2|Dr.|Csernus                                           |Tibor                                   |0000924| 1|MDF                                                         
03|03| 3|   |Gyöngyösi                                         |Márton                                  |0004325| 1|Jobbik                                                      
03|03| 5|   |Lezsák                                            |Sándor                                  |0016971| 2|FIDESZ,KDNP                                                 
03|04| 1|   |Balogh                                            |József                                  |0019027| 2|FIDESZ,KDNP                                                 
03|04| 2|   |Boros                                             |László                                  |0005564| 1|Jobbik                                                      
03|04| 3|   |Hortobágyi                                        |István                                  |0003787| 1|MSZP                                                        
03|05| 1|Dr.|Garai                                             |István Levente                          |0004814| 1|MSZP                                                        
03|05| 2|   |Kapus                                             |Krisztián                               |0012918| 2|FIDESZ,KDNP                                                 
03|05| 3|Dr.|Kiss                                              |Ákos Csaba                              |0000600| 1|MDF                                                         
03|05| 4|Dr.|Réczi                                             |László                                  |0001415| 1|CIVILEK                                                     
03|05| 5|Dr.|Vakulya                                           |István                                  |0004698| 1|Jobbik                                                      
03|06| 1|   |Font                                              |Sándor                                  |0019224| 2|FIDESZ,KDNP                                                 
03|06| 2|   |Kollarik                                          |László                                  |0002877| 1|MSZP                                                        
03|06| 3|   |Szávay                                            |István                                  |0004619| 1|Jobbik                                                      
03|07| 1|   |András                                            |István                                  |0005175| 1|MSZP                                                        
03|07| 2|   |Beck                                              |Ottó                                    |0003733| 1|Jobbik                                                      
03|07| 3|Dr.|Dudás                                             |József                                  |0001614| 1|LEHET MÁS A POLITIKA                                        
03|07| 4|   |Romsics                                           |Imre                                    |0000719| 1|MDF                                                         
03|07| 5|Dr.|Semjén                                            |Zsolt                                   |0015481| 2|FIDESZ,KDNP                                                 
03|08| 1|   |Bor                                               |László                                  |0000310| 1|TORGYÁN-KISGAZDA-KOALÍCIÓ                                   
03|08| 2|   |Gömzsik                                           |László                                  |0000560| 0|Független jelölt                                            
03|08| 3|   |Kiss                                              |Norbert                                 |0000472| 1|MDF                                                         
03|08| 4|   |Lukács                                            |László                                  |0011601| 2|FIDESZ,KDNP                                                 
03|08| 5|   |Szabó                                             |Károly                                  |0004139| 1|MSZP                                                        
03|08| 6|   |Vizi                                              |István                                  |0004836| 1|Jobbik                                                      
03|08| 7|   |Wágner                                            |Szabolcs Ákos                           |0001740| 1|LEHET MÁS A POLITIKA                                        
03|09| 1|   |Ambrus                                            |Tibor                                   |0003540| 1|Jobbik                                                      
03|09| 2|   |Ikotity                                           |István                                  |0002245| 1|LEHET MÁS A POLITIKA                                        
03|09| 3|   |Márfai                                            |Péter                                   |0004885| 1|MSZP                                                        
03|09| 4|   |Papp                                              |József                                  |0000625| 1|CIVILEK                                                     
03|09| 5|   |Zsigó                                             |Róbert                                  |0018920| 2|FIDESZ,KDNP                                                 
03|10| 1|   |Bányai                                            |Gábor                                   |0013136| 2|FIDESZ,KDNP                                                 
03|10| 2|   |Karsai                                            |Péter                                   |0000615| 1|MDF                                                         
03|10| 3|   |Kiss-Petõ                                         |Tibor                                   |0003306| 1|Jobbik                                                      
03|10| 4|   |Mamuzsits                                         |Sándor                                  |0003190| 1|MSZP                                                        
04|01| 1|   |Gál                                               |István Elek                             |0002597| 1|LEHET MÁS A POLITIKA                                        
04|01| 2|   |Molnár                                            |László                                  |0006552| 1|MSZP                                                        
04|01| 3|Dr.|Szabó                                             |Terézia                                 |0002347| 1|CIVILEK                                                     
04|01| 4|   |Szabóné Kocziha                                   |Tünde                                   |0005183| 1|Jobbik                                                      
04|01| 5|   |Vantara                                           |Gyula                                   |0017196| 2|FIDESZ,KDNP                                                 
04|02| 1|Dr.|Kovács                                            |József                                  |0017493| 2|FIDESZ,KDNP                                                 
04|02| 2|Dr.|Perjési                                           |Klára                                   |0007857| 1|MSZP                                                        
04|02| 3|Dr.|Pomuczné Nagy                                     |Ildikó Anna                             |0004495| 1|Jobbik                                                      
04|03| 1|   |Debreceni                                         |Lajos                                   |0001353| 1|CIVILEK                                                     
04|03| 2|   |Erdõs                                             |Norbert                                 |0013337| 2|FIDESZ,KDNP                                                 
04|03| 3|   |Molnár                                            |József                                  |0004366| 1|Jobbik                                                      
04|03| 4|   |Nagy                                              |László                                  |0003997| 1|MSZP                                                        
04|04| 1|Dr.|Farkas                                            |Beáta                                   |0001473| 0|Független jelölt                                            
04|04| 2|   |Farkas                                            |Zoltán                                  |0012414| 2|FIDESZ,KDNP                                                 
04|04| 3|   |Séllei                                            |Zsigmond                                |0004021| 1|Jobbik                                                      
04|04| 4|   |Veress                                            |József                                  |0003884| 1|MSZP                                                        
04|05| 1|   |Domokos                                           |László                                  |0012890| 2|FIDESZ,KDNP                                                 
04|05| 2|   |Földesi                                           |Zoltán                                  |0003921| 1|MSZP                                                        
04|05| 3|   |Samu                                              |Tamás Gergõ                             |0006123| 1|Jobbik                                                      
04|06| 1|Dr.|Dancsó                                            |József                                  |0015325| 2|FIDESZ,KDNP                                                 
04|06| 2|   |Fanaczán                                          |Istvánné                                |0002056| 1|LEHET MÁS A POLITIKA                                        
04|06| 3|   |Gál                                               |Ferenc                                  |0000385| 1|MUNKÁSPÁRT                                                  
04|06| 4|   |Jámbor                                            |Nándor                                  |0005914| 1|Jobbik                                                      
04|06| 5|   |Muszka                                            |Kálmánné                                |0000612| 1|MDF                                                         
