04|BÉKÉS     |059|OROSHÁZA            |00026865|00000002|00000000|00026867|00009247|00008569|00000678|00005560|00003009|00000005395
04|BÉKÉS     |061|PUSZTAFÖLDVÁR       |00001686|00000001|00000000|00001687|00000979|00000973|00000006|00000690|00000283|00000000500
04|BÉKÉS     |062|PUSZTAOTTLAKA       |00000430|00000000|00000000|00000430|00000299|00000298|00000001|00000077|00000221|00000000487
04|BÉKÉS     |063|SARKAD              |00008511|00000003|00000000|00008514|00003814|00003347|00000467|00001593|00001754|00000002630
04|BÉKÉS     |066|SZARVAS             |00014909|00000000|00000000|00014909|00006384|00006359|00000025|00001833|00004526|00000010111
04|BÉKÉS     |067|SZEGHALOM           |00008025|00000002|00000000|00008027|00003148|00003117|00000031|00001595|00001522|00000002908
04|BÉKÉS     |069|TELEKGERENDÁS       |00001266|00000000|00000000|00001266|00000648|00000648|00000000|00000159|00000489|00000001652
04|BÉKÉS     |070|TÓTKOMLÓS           |00005764|00000000|00000000|00005764|00002769|00002764|00000005|00000412|00002352|00000008774
04|BÉKÉS     |073|VÉGEGYHÁZA          |00001387|00000003|00000000|00001390|00000867|00000865|00000002|00000439|00000426|00000001281
04|BÉKÉS     |074|VÉSZTŐ              |00006222|00000001|00000000|00006223|00002495|00002474|00000021|00001401|00001073|00000003196
05|BORSOD-A-Z|004|ABAÚJSZÁNTÓ         |00002510|00000000|00000000|00002510|00001183|00001167|00000016|00000483|00000684|00000001762
05|BORSOD-A-Z|017|ALSÓZSOLCA          |00004189|00000000|00000000|00004189|00002083|00002069|00000014|00000600|00001469|00000004932
05|BORSOD-A-Z|019|ARLÓ                |00002888|00000002|00000000|00002890|00001381|00001381|00000000|00000463|00000918|00000002479
05|BORSOD-A-Z|020|ARNÓT               |00001636|00000003|00000000|00001639|00000905|00000904|00000001|00000349|00000555|00000001623
05|BORSOD-A-Z|021|ASZALÓ              |00001386|00000000|00000000|00001386|00000710|00000705|00000005|00000395|00000310|00000000687
05|BORSOD-A-Z|023|BAKTAKÉK            |00000576|00000001|00000000|00000577|00000426|00000424|00000002|00000219|00000205|00000000343
05|BORSOD-A-Z|026|BÁNRÉVE             |00001166|00000000|00000000|00001166|00000674|00000674|00000000|00000401|00000273|00000000484
05|BORSOD-A-Z|030|BERZÉK              |00000697|00000000|00000000|00000697|00000437|00000437|00000000|00000178|00000259|00000000562
05|BORSOD-A-Z|037|BOLDOGKŐVÁRALJA     |00000817|00000001|00000000|00000818|00000631|00000631|00000000|00000162|00000469|00000001228
05|BORSOD-A-Z|038|BOLDVA              |00001712|00000000|00000000|00001712|00000929|00000929|00000000|00000475|00000454|00000001191
05|BORSOD-A-Z|039|BORSODBÓTA          |00000767|00000000|00000000|00000767|00000502|00000501|00000001|00000282|00000219|00000000372
05|BORSOD-A-Z|049|BŐCS                |00001896|00000000|00000000|00001896|00001076|00001057|00000019|00000452|00000605|00000001808
05|BORSOD-A-Z|050|BÜKKARANYOS         |00000889|00000000|00000000|00000889|00000526|00000526|00000000|00000312|00000214|00000000398
05|BORSOD-A-Z|053|BÜKKSZENTKERESZT    |00001042|00000002|00000000|00001044|00000624|00000624|00000000|00000130|00000494|00000001624
05|BORSOD-A-Z|062|CSOBÁD              |00000566|00000000|00000000|00000566|00000439|00000435|00000004|00000150|00000285|00000000457
05|BORSOD-A-Z|069|DOMAHÁZA            |00000785|00000000|00000000|00000785|00000637|00000633|00000004|00000311|00000322|00000000638
05|BORSOD-A-Z|072|EDELÉNY             |00008219|00000007|00000000|00008226|00003953|00003933|00000020|00001964|00001969|00000003941
05|BORSOD-A-Z|075|EMŐD                |00004224|00000003|00000000|00004227|00001856|00001852|00000004|00000690|00001162|00000003649
05|BORSOD-A-Z|076|ENCS                |00005103|00000004|00000000|00005107|00002408|00002404|00000004|00001189|00001215|00000002951
05|BORSOD-A-Z|087|FELSŐREGMEC         |00000125|00000000|00000000|00000125|00000117|00000117|00000000|00000034|00000083|00000000185
05|BORSOD-A-Z|090|FELSŐZSOLCA         |00005188|00000002|00000000|00005190|00002604|00002596|00000008|00001288|00001308|00000003689
05|BORSOD-A-Z|093|FORRÓ               |00001609|00000000|00000000|00001609|00001014|00001011|00000003|00000347|00000664|00000002591
05|BORSOD-A-Z|094|FULÓKÉRCS           |00000243|00000000|00000000|00000243|00000184|00000184|00000000|00000068|00000116|00000000263
05|BORSOD-A-Z|095|FÜZÉR               |00000470|00000004|00000000|00000474|00000399|00000399|00000000|00000150|00000249|00000000535
05|BORSOD-A-Z|107|GIRINCS             |00000535|00000000|00000000|00000535|00000394|00000393|00000001|00000100|00000293|00000000609
05|BORSOD-A-Z|110|GÖNC                |00001764|00000002|00000000|00001766|00001071|00001069|00000002|00000418|00000651|00000001179
05|BORSOD-A-Z|113|HALMAJ              |00001321|00000000|00000000|00001321|00000784|00000784|00000000|00000324|00000460|00000001181
05|BORSOD-A-Z|115|HANGONY             |00001311|00000000|00000000|00001311|00000843|00000843|00000000|00000348|00000495|00000001336
05|BORSOD-A-Z|121|HEJŐKERESZTÚR       |00000829|00000001|00000001|00000829|00000481|00000478|00000003|00000236|00000242|00000000445
05|BORSOD-A-Z|123|HEJŐPAPI            |00000873|00000002|00000000|00000875|00000444|00000443|00000001|00000151|00000292|00000000613
05|BORSOD-A-Z|129|HERNÁDKÉRCS         |00000295|00000000|00000000|00000295|00000238|00000236|00000002|00000148|00000088|00000000112
05|BORSOD-A-Z|130|HERNÁDNÉMETI        |00002632|00000001|00000000|00002633|00001476|00001460|00000016|00000510|00000950|00000002635
05|BORSOD-A-Z|131|HERNÁDPETRI         |00000183|00000000|00000000|00000183|00000156|00000156|00000000|00000058|00000098|00000000175
05|BORSOD-A-Z|132|HERNÁDSZENTANDRÁS   |00000300|00000000|00000000|00000300|00000235|00000235|00000000|00000137|00000098|00000000167
05|BORSOD-A-Z|133|HERNÁDSZURDOK       |00000190|00000000|00000000|00000190|00000154|00000150|00000004|00000093|00000057|00000000115
05|BORSOD-A-Z|134|HERNÁDVÉCSE         |00000589|00000003|00000000|00000592|00000426|00000426|00000000|00000069|00000357|00000000734
05|BORSOD-A-Z|136|HIDASNÉMETI         |00000875|00000001|00000000|00000876|00000605|00000602|00000003|00000212|00000390|00000000557
05|BORSOD-A-Z|139|HOMROGD             |00000727|00000001|00000000|00000728|00000540|00000540|00000000|00000088|00000452|00000000737
05|BORSOD-A-Z|149|KARCSA              |00001551|00000001|00000000|00001552|00000993|00000993|00000000|00000404|00000589|00000001457
05|BORSOD-A-Z|151|KAZINCBARCIKA       |00027241|00000007|00000000|00027248|00008965|00008731|00000234|00004617|00004114|00000006789
05|BORSOD-A-Z|155|KÁZSMÁRK            |00000641|00000000|00000000|00000641|00000435|00000435|00000000|00000148|00000287|00000000473
05|BORSOD-A-Z|156|KELEMÉR             |00000408|00000000|00000000|00000408|00000339|00000339|00000000|00000195|00000144|00000000331
05|BORSOD-A-Z|157|KENÉZLŐ             |00001174|00000000|00000000|00001174|00000635|00000635|00000000|00000208|00000427|00000001032
05|BORSOD-A-Z|159|KESZNYÉTEN          |00001304|00000000|00000000|00001304|00000796|00000793|00000003|00000313|00000480|00000001317
05|BORSOD-A-Z|162|KISCSÉCS            |00000111|00000000|00000000|00000111|00000104|00000104|00000000|00000044|00000060|00000000152
05|BORSOD-A-Z|173|KOVÁCSVÁGÁS         |00000451|00000002|00000000|00000453|00000283|00000282|00000001|00000124|00000158|00000000286
