02|BARANYA   |218|PÉCS                |00221802|FÜGGETLEN CIGÁNY              |01|00043500|    KARDOS JÓZSEF                       |3|nem nyert
02|BARANYA   |218|PÉCS                |00221802|FÜGGETLEN CIGÁNY              |02|00041213|    ORSÓS FERENC                        |3|nem nyert
02|BARANYA   |218|PÉCS                |00221802|FÜGGETLEN CIGÁNY              |03|00014812|    ORSÓS PÉTER                         |3|nem nyert
02|BARANYA   |218|PÉCS                |00221806|FÜGGETLEN NÉMET               |01|00024688|    ALBRECHT ISTVÁN                     |3|nem nyert
02|BARANYA   |218|PÉCS                |00221806|FÜGGETLEN NÉMET               |02|00046521|    BAUMGARTNER JÓZSEF                  |3|nem nyert
02|BARANYA   |218|PÉCS                |00221806|FÜGGETLEN NÉMET               |03|00006325|    BRANDT FERENC                       |3|nem nyert
02|BARANYA   |218|PÉCS                |00221806|FÜGGETLEN NÉMET               |04|00061734|    FISCHER FRIGYESNÉ                   |3|nem nyert
02|BARANYA   |218|PÉCS                |00221806|FÜGGETLEN NÉMET               |05|00059715|    FORR BÁLINT                         |3|nem nyert
02|BARANYA   |218|PÉCS                |00221806|FÜGGETLEN NÉMET               |06|00068556|    GRÁF VILMOSNÉ                       |3|nem nyert
02|BARANYA   |218|PÉCS                |00221806|FÜGGETLEN NÉMET               |07|00041015|    HEIL HELMUT FRIGYES                 |3|nem nyert
02|BARANYA   |218|PÉCS                |00221806|FÜGGETLEN NÉMET               |08|00016289|    HERR JÁNOS                          |3|nem nyert
02|BARANYA   |218|PÉCS                |00221806|FÜGGETLEN NÉMET               |09|00060556|    KADLICSKÓ PÁLNÉ                     |3|nem nyert
02|BARANYA   |218|PÉCS                |00221806|FÜGGETLEN NÉMET               |10|00000504|    KALTENBACH ÁDÁM                     |3|nem nyert
02|BARANYA   |218|PÉCS                |00221806|FÜGGETLEN NÉMET               |11|00063569|    KEMLER JÁNOSNÉ                      |3|nem nyert
02|BARANYA   |218|PÉCS                |00221806|FÜGGETLEN NÉMET               |12|00020317|    KERNER LÕRINC                       |3|nem nyert
02|BARANYA   |218|PÉCS                |00221806|FÜGGETLEN NÉMET               |13|00066753|    MATKOVITS KRETZ ELEONÓRA            |3|nem nyert
02|BARANYA   |218|PÉCS                |00221806|FÜGGETLEN NÉMET               |14|00018813|    MISCHINGER ISTVÁN                   |2|kedvezményes mandátumot nyert
02|BARANYA   |218|PÉCS                |00221806|FÜGGETLEN NÉMET               |15|00045965|    MOLNÁR KÁROLY                       |3|nem nyert
02|BARANYA   |218|PÉCS                |00221806|FÜGGETLEN NÉMET               |16|00012089|    MÜLLER GYÖRGY                       |3|nem nyert
02|BARANYA   |218|PÉCS                |00221806|FÜGGETLEN NÉMET               |17|00053887|    PENCZEL ZSOLT                       |3|nem nyert
02|BARANYA   |218|PÉCS                |00221806|FÜGGETLEN NÉMET               |18|00032932|    REIL JÓZSEF                         |3|nem nyert
02|BARANYA   |218|PÉCS                |00221806|FÜGGETLEN NÉMET               |19|00006407|    SZÉCSEI JÁNOS BÉLA                  |3|nem nyert
02|BARANYA   |235|SIKLÓS              |00223504|FÜGGETLEN HORVÁT              |01|00048142|    BOSNYÁK MÁRK                        |3|nem nyert
02|BARANYA   |235|SIKLÓS              |00223504|FÜGGETLEN HORVÁT              |02|00028874|    PÁVICS JÁNOS                        |3|nem nyert
02|BARANYA   |235|SIKLÓS              |00223504|FÜGGETLEN HORVÁT              |03|00051022|    SZABÓ GÁBOR                         |2|kedvezményes mandátumot nyert
02|BARANYA   |235|SIKLÓS              |00223506|FÜGGETLEN NÉMET               |01|00001996|    WIRT JÁNOS                          |3|nem nyert
02|BARANYA   |264|SZIGETVÁR           |00226402|FÜGGETLEN CIGÁNY              |01|00056601|    GÁL JÓZSEF                          |3|nem nyert
03|BÁCS-KISK.|053|JÁNOSHALMA          |00305302|FÜGGETLEN CIGÁNY              |01|00053580|    KOLOMPÁR LÁSZLÓ                     |2|kedvezményes mandátumot nyert
03|BÁCS-KISK.|063|KISKÕRÖS            |00306311|FÜGGETLEN SZLOVÁK             |01|00070420|    GYÖRK ERNÕNÉ                        |2|kedvezményes mandátumot nyert
03|BÁCS-KISK.|065|KISKUNHALAS         |00306502|FÜGGETLEN CIGÁNY              |01|00055453|    STRAUSZ JÁNOS                       |3|nem nyert
03|BÁCS-KISK.|065|KISKUNHALAS         |00306502|FÜGGETLEN CIGÁNY              |02|00051450|    KOLLÁR KÁROLY                       |3|nem nyert
03|BÁCS-KISK.|065|KISKUNHALAS         |00306502|FÜGGETLEN CIGÁNY              |03|00035263|    ROSTÁS LÁSZLÓ                       |2|kedvezményes mandátumot nyert
03|BÁCS-KISK.|065|KISKUNHALAS         |00306502|FÜGGETLEN CIGÁNY              |04|00053901|    MADARÁSZ FERENC                     |3|nem nyert
03|BÁCS-KISK.|110|TISZAKÉCSKE         |00311002|FÜGGETLEN CIGÁNY              |01|00076812|    KERTÉSZ SZILÁRDNÉ                   |3|nem nyert
03|BÁCS-KISK.|110|TISZAKÉCSKE         |00311002|FÜGGETLEN CIGÁNY              |02|00023229|    BOROS GÁBOR                         |3|nem nyert
03|BÁCS-KISK.|110|TISZAKÉCSKE         |00311002|FÜGGETLEN CIGÁNY              |03|00071133|    KEMÉNY SÁNDORNÉ                     |3|nem nyert
04|BÉKÉS     |003|BÉKÉS               |00400302|FÜGGETLEN CIGÁNY              |01|00001388|    RÁCZ REZSÕ                          |3|nem nyert
04|BÉKÉS     |003|BÉKÉS               |00400302|FÜGGETLEN CIGÁNY              |02|00051761|    BODOCZKI MIHÁLY                     |3|nem nyert
04|BÉKÉS     |003|BÉKÉS               |00400302|FÜGGETLEN CIGÁNY              |03|00026225|    RESZELÕ KÁROLY                      |2|kedvezményes mandátumot nyert
04|BÉKÉS     |003|BÉKÉS               |00400302|FÜGGETLEN CIGÁNY              |04|00043684|    RÓMAI ANTAL LAJOS                   |3|nem nyert
04|BÉKÉS     |004|BÉKÉSCSABA          |00400411|FÜGGETLEN SZLOVÁK             |01|00071958|    HIRKÁNÉ DR.CSICSELY ILONA           |3|nem nyert
04|BÉKÉS     |004|BÉKÉSCSABA          |00400411|FÜGGETLEN SZLOVÁK             |02|00009043|    KUTYEJ PÁL                          |2|kedvezményes mandátumot nyert
04|BÉKÉS     |004|BÉKÉSCSABA          |00400411|FÜGGETLEN SZLOVÁK             |03|00043633|    VOZÁR MÁRTON                        |3|nem nyert
04|BÉKÉS     |004|BÉKÉSCSABA          |00400411|FÜGGETLEN SZLOVÁK             |04|00045530|    BACZÓVSZKI PÁL                      |3|nem nyert
