06|CSONGRÁD  |A|Megyei közgyűlési lista 10000 lakos alatti        |06|00617000|MAGYAR DEMOKRATA FÓRUM        |00002731|002
06|CSONGRÁD  |A|Megyei közgyűlési lista 10000 lakos alatti        |07|00613000|FIDESZ                        |00003241|002
06|CSONGRÁD  |A|Megyei közgyűlési lista 10000 lakos alatti        |08|00634000|POLGÁRI SZÖVETSÉG CSONGRÁD M. |00001416|000
06|CSONGRÁD  |A|Megyei közgyűlési lista 10000 lakos alatti        |09|00616000|SZABAD DEMOKRATÁK SZÖVETSÉGE  |00004338|002
06|CSONGRÁD  |A|Megyei közgyűlési lista 10000 lakos alatti        |10|00615000|AGRÁRSZÖVETSÉG                |00001991|001
06|CSONGRÁD  |A|Megyei közgyűlési lista 10000 lakos alatti        |11|00633000|TISZASZIGETI GAZDAKÖR         |00001055|000
06|CSONGRÁD  |A|Megyei közgyűlési lista 10000 lakos alatti        |12|00630000|MÓRAHALMI VÁLLALK. EGYESÜLET  |00003260|002
06|CSONGRÁD  |F|Megyei közgyűlési lista 10000 lakos feletti       |01|00631000|MAGYAR SZOCIALISTA PÁRT       |00007085|006
06|CSONGRÁD  |F|Megyei közgyűlési lista 10000 lakos feletti       |02|00637000|MAGYAR IGAZSÁG ÉS ÉLET PÁRTJA |00000338|000
06|CSONGRÁD  |F|Megyei közgyűlési lista 10000 lakos feletti       |03|00611000|PEDAGÓGUS SZAKSZERVEZET MAKÓ  |00000438|000
06|CSONGRÁD  |F|Megyei közgyűlési lista 10000 lakos feletti       |04|00627000|FÜGGETLEN KISGAZDAPÁRT        |00003494|003
06|CSONGRÁD  |F|Megyei közgyűlési lista 10000 lakos feletti       |05|00619000|ORCHIDEA ÉRD. EGYESÜLET       |00000123|000
06|CSONGRÁD  |F|Megyei közgyűlési lista 10000 lakos feletti       |06|00621000|EGYESÜLT KISGAZDA PÁRT        |00000544|000
06|CSONGRÁD  |F|Megyei közgyűlési lista 10000 lakos feletti       |07|00612000|SZABAD DEMOKRATÁK SZÖVETSÉGE  |00003178|003
06|CSONGRÁD  |F|Megyei közgyűlési lista 10000 lakos feletti       |08|00622000|KERESZTÉNYDEMOKRATA NÉPPÁRT   |00002064|002
06|CSONGRÁD  |F|Megyei közgyűlési lista 10000 lakos feletti       |09|00636000|NYUP-KONZV.P-LPSZ VP-KÖZT.P   |00000623|000
06|CSONGRÁD  |F|Megyei közgyűlési lista 10000 lakos feletti       |10|00614000|FIDESZ                        |00000675|000
06|CSONGRÁD  |F|Megyei közgyűlési lista 10000 lakos feletti       |11|00618000|MAGYAR DEMOKRATA FÓRUM        |00001116|001
06|CSONGRÁD  |F|Megyei közgyűlési lista 10000 lakos feletti       |12|00635000|POLGÁRI SZÖVETSÉG CSONGRÁD M. |00000458|000
06|CSONGRÁD  |F|Megyei közgyűlési lista 10000 lakos feletti       |13|00625000|MUNKÁSPÁRT                    |00000762|000
07|FEJÉR     |A|Megyei közgyűlési lista 10000 lakos alatti        |01|00720000|MAGYAR SZOCIALISTA PÁRT       |00026911|012
07|FEJÉR     |A|Megyei közgyűlési lista 10000 lakos alatti        |02|00723000|MUNKÁSPÁRT                    |00005848|003
07|FEJÉR     |A|Megyei közgyűlési lista 10000 lakos alatti        |03|00715000|SZABAD DEMOKRATÁK SZÖVETSÉGE  |00014568|006
07|FEJÉR     |A|Megyei közgyűlési lista 10000 lakos alatti        |04|00714000|AGRÁRSZÖVETSÉG                |00004765|002
07|FEJÉR     |A|Megyei közgyűlési lista 10000 lakos alatti        |05|00724000|MO.-I NÉMETEK SZÖVETSÉGE      |00001560|000
07|FEJÉR     |A|Megyei közgyűlési lista 10000 lakos alatti        |06|00725000|KÖZTÁRSASÁG PÁRT              |00002675|000
07|FEJÉR     |A|Megyei közgyűlési lista 10000 lakos alatti        |07|00721000|FIDESZ-FKGP-KDNP-MDF          |00024548|011
07|FEJÉR     |F|Megyei közgyűlési lista 10000 lakos feletti       |01|00713000|MAGYAR SZOCIALISTA PÁRT       |00004534|003
07|FEJÉR     |F|Megyei közgyűlési lista 10000 lakos feletti       |02|00711000|AGRÁRSZÖVETSÉG                |00000666|000
07|FEJÉR     |F|Megyei közgyűlési lista 10000 lakos feletti       |03|00719000|SÁRBOGÁRDI GAZDAKÖR           |00000536|000
07|FEJÉR     |F|Megyei közgyűlési lista 10000 lakos feletti       |04|00718000|KÖZTÁRSASÁG PÁRT              |00000393|000
07|FEJÉR     |F|Megyei közgyűlési lista 10000 lakos feletti       |05|00722000|MUNKÁSPÁRT                    |00000422|000
07|FEJÉR     |F|Megyei közgyűlési lista 10000 lakos feletti       |06|00712000|SZABAD DEMOKRATÁK SZÖVETSÉGE  |00002369|002
07|FEJÉR     |F|Megyei közgyűlési lista 10000 lakos feletti       |07|00716000|FIDESZ-FKGP-KDNP-MDF          |00002338|001
07|FEJÉR     |F|Megyei közgyűlési lista 10000 lakos feletti       |08|00717000|FMCFSZ-BRKÖÉSZ                |00000176|000
08|GYŐR-M-S  |A|Megyei közgyűlési lista 10000 lakos alatti        |01|00815000|FÜGGETLEN KISGAZDAPÁRT        |00016570|007
08|GYŐR-M-S  |A|Megyei közgyűlési lista 10000 lakos alatti        |02|00818000|KERESZTÉNYDEMOKRATA NÉPPÁRT   |00008308|003
08|GYŐR-M-S  |A|Megyei közgyűlési lista 10000 lakos alatti        |03|00817000|MOZGÁSKORLÁTOZOTTAK EGY. GYŐR |00003723|001
08|GYŐR-M-S  |A|Megyei közgyűlési lista 10000 lakos alatti        |04|00821000|REFLEX KÖRNYEZETVÉDŐ EGYESÜLET|00001095|000
08|GYŐR-M-S  |A|Megyei közgyűlési lista 10000 lakos alatti        |05|00825000|HORVÁTOK EGYESÜLETE           |00001029|000
08|GYŐR-M-S  |A|Megyei közgyűlési lista 10000 lakos alatti        |06|00823000|FIDESZ                        |00007105|003
08|GYŐR-M-S  |A|Megyei közgyűlési lista 10000 lakos alatti        |07|00814000|MAGYAR SZOCIALISTA PÁRT       |00018580|007
08|GYŐR-M-S  |A|Megyei közgyűlési lista 10000 lakos alatti        |08|00819000|MAGYAR DEMOKRATA FÓRUM        |00007446|003
08|GYŐR-M-S  |A|Megyei közgyűlési lista 10000 lakos alatti        |09|00822000|NYUGDIJAS SZÖVETSÉG GYŐR      |00006434|003
08|GYŐR-M-S  |A|Megyei közgyűlési lista 10000 lakos alatti        |10|00816000|SZABAD DEMOKRATÁK SZÖVETSÉGE  |00011370|005
08|GYŐR-M-S  |F|Megyei közgyűlési lista 10000 lakos feletti       |01|00813000|SZABAD DEMOKRATÁK SZÖVETSÉGE  |00002677|002
08|GYŐR-M-S  |F|Megyei közgyűlési lista 10000 lakos feletti       |02|00826000|MEGYEI NYUGDÍJAS SZÖVETSÉG    |00000943|000
08|GYŐR-M-S  |F|Megyei közgyűlési lista 10000 lakos feletti       |03|00820000|KDNP-MDF-FKGP                 |00004931|003
08|GYŐR-M-S  |F|Megyei közgyűlési lista 10000 lakos feletti       |04|00812000|MOZGÁSKORLÁTOZOTTAK EGY. GYŐR |00000456|000
08|GYŐR-M-S  |F|Megyei közgyűlési lista 10000 lakos feletti       |05|00824000|FIDESZ                        |00001523|001
08|GYŐR-M-S  |F|Megyei közgyűlési lista 10000 lakos feletti       |06|00811000|MAGYAR SZOCIALISTA PÁRT       |00005090|003
09|HAJDÚ-B   |A|Megyei közgyűlési lista 10000 lakos alatti        |01|00930000|KERESZTÉNYDEMOKRATA NÉPPÁRT   |00004036|002
09|HAJDÚ-B   |A|Megyei közgyűlési lista 10000 lakos alatti        |02|00919000|TISZATÉR                      |00003544|001
09|HAJDÚ-B   |A|Megyei közgyűlési lista 10000 lakos alatti        |03|00914000|MAGYAR SZOCIALISTA PÁRT       |00020222|009
09|HAJDÚ-B   |A|Megyei közgyűlési lista 10000 lakos alatti        |04|00927000|FIDESZ                        |00004468|002
09|HAJDÚ-B   |A|Megyei közgyűlési lista 10000 lakos alatti        |05|00917000|FKGP-MIÉP-MUNKÁSTANHBSZÖV-MÚT |00012628|005
09|HAJDÚ-B   |A|Megyei közgyűlési lista 10000 lakos alatti        |06|00928000|SÁRRÉTUDVARI PARASZTKÓRUS     |00000927|000
09|HAJDÚ-B   |A|Megyei közgyűlési lista 10000 lakos alatti        |07|00912000|SZABAD DEMOKRATÁK SZÖVETSÉGE  |00005870|002
09|HAJDÚ-B   |A|Megyei közgyűlési lista 10000 lakos alatti        |08|00934000|MUNKÁSPÁRT                    |00002735|001
09|HAJDÚ-B   |A|Megyei közgyűlési lista 10000 lakos alatti        |09|00922000|BIHARI EGYESÜLETEK            |00000724|000
09|HAJDÚ-B   |A|Megyei közgyűlési lista 10000 lakos alatti        |10|00921000|HBM-I. NYUGDÍJAS SZÖVETSÉG    |00002993|001
09|HAJDÚ-B   |A|Megyei közgyűlési lista 10000 lakos alatti        |11|00920000|KÓRUSBARÁTOK KÖRE             |00000995|000
09|HAJDÚ-B   |A|Megyei közgyűlési lista 10000 lakos alatti        |12|00915000|MAGYAR DEMOKRATA FÓRUM        |00003231|001
09|HAJDÚ-B   |A|Megyei közgyűlési lista 10000 lakos alatti        |13|00933000|KISZÖV HBM-I. IPARSZÖVETSÉG   |00001330|000
09|HAJDÚ-B   |A|Megyei közgyűlési lista 10000 lakos alatti        |14|00924000|ROMÁK ORSZÁGOS SZÖVETSÉGE     |00000837|000
09|HAJDÚ-B   |F|Megyei közgyűlési lista 10000 lakos feletti       |01|00929000|HBM.SPORT                     |00000715|000
09|HAJDÚ-B   |F|Megyei közgyűlési lista 10000 lakos feletti       |02|00916000|MAGYAR DEMOKRATA FÓRUM        |00004006|002
09|HAJDÚ-B   |F|Megyei közgyűlési lista 10000 lakos feletti       |03|00923000|BIHARI EGYESÜLETEK            |00000578|000
09|HAJDÚ-B   |F|Megyei közgyűlési lista 10000 lakos feletti       |04|00935000|BUSE                          |00000355|000
09|HAJDÚ-B   |F|Megyei közgyűlési lista 10000 lakos feletti       |05|00932000|KISZÖV HBM-I. IPARSZÖVETSÉG   |00000592|000
09|HAJDÚ-B   |F|Megyei közgyűlési lista 10000 lakos feletti       |06|00931000|KERESZTÉNYDEMOKRATA NÉPPÁRT   |00002005|001
09|HAJDÚ-B   |F|Megyei közgyűlési lista 10000 lakos feletti       |07|00913000|MAGYAR SZOCIALISTA PÁRT       |00011820|006
09|HAJDÚ-B   |F|Megyei közgyűlési lista 10000 lakos feletti       |08|00911000|SZABAD DEMOKRATÁK SZÖVETSÉGE  |00003998|002
09|HAJDÚ-B   |F|Megyei közgyűlési lista 10000 lakos feletti       |09|00918000|FKGP-MIÉP-MUNKÁSTANHBSZÖV-MÚT |00005032|003
09|HAJDÚ-B   |F|Megyei közgyűlési lista 10000 lakos feletti       |10|00926000|FIDESZ                        |00002053|001
09|HAJDÚ-B   |F|Megyei közgyűlési lista 10000 lakos feletti       |11|00925000|HAJDÚVÁROSOK SZÖVETSÉGE       |00002200|001
10|HEVES     |A|Megyei közgyűlési lista 10000 lakos alatti        |01|01018000|IPARTESTÜLET MGE GAZDAKÖR     |00002013|000
10|HEVES     |A|Megyei közgyűlési lista 10000 lakos alatti        |02|01012000|MUNKÁSPÁRT                    |00006518|002
10|HEVES     |A|Megyei közgyűlési lista 10000 lakos alatti        |03|01023000|FÜGGETLEN KISGAZDAPÁRT        |00011577|004
10|HEVES     |A|Megyei közgyűlési lista 10000 lakos alatti        |04|01016000|FIDESZ                        |00006565|002
10|HEVES     |A|Megyei közgyűlési lista 10000 lakos alatti        |05|01014000|SZABAD DEMOKRATÁK SZÖVETSÉGE  |00011207|004
10|HEVES     |A|Megyei közgyűlési lista 10000 lakos alatti        |06|01019000|MAGYAR SZOCIALISTA PÁRT       |00026289|010
10|HEVES     |A|Megyei közgyűlési lista 10000 lakos alatti        |07|01026000|KERESZTÉNYDEMOKRATA NÉPPÁRT   |00009204|004
10|HEVES     |A|Megyei közgyűlési lista 10000 lakos alatti        |08|01028000|NYUGDÍJASOK HEVES MEGYEI SZÖV.|00006522|002
10|HEVES     |A|Megyei közgyűlési lista 10000 lakos alatti        |09|01021000|MAGYAR DEMOKRATA FÓRUM        |00004530|002
10|HEVES     |F|Megyei közgyűlési lista 10000 lakos feletti       |01|01020000|IPARTESTÜLET MGE GAZDAKÖR     |00000928|000
10|HEVES     |F|Megyei közgyűlési lista 10000 lakos feletti       |02|01011000|MUNKÁSPÁRT                    |00000780|000
10|HEVES     |F|Megyei közgyűlési lista 10000 lakos feletti       |03|01025000|FÜGGETLEN KISGAZDAPÁRT        |00001755|001
10|HEVES     |F|Megyei közgyűlési lista 10000 lakos feletti       |04|01015000|FIDESZ                        |00000809|000
10|HEVES     |F|Megyei közgyűlési lista 10000 lakos feletti       |05|01013000|SZABAD DEMOKRATÁK SZÖVETSÉGE  |00003207|002
10|HEVES     |F|Megyei közgyűlési lista 10000 lakos feletti       |06|01017000|MAGYAR SZOCIALISTA PÁRT       |00007106|005
10|HEVES     |F|Megyei közgyűlési lista 10000 lakos feletti       |07|01024000|KERESZTÉNYDEMOKRATA NÉPPÁRT   |00003192|002
10|HEVES     |F|Megyei közgyűlési lista 10000 lakos feletti       |08|01027000|NYUGDÍJASOK HEVES MEGYEI SZÖV.|00000670|000
10|HEVES     |F|Megyei közgyűlési lista 10000 lakos feletti       |09|01022000|MAGYAR DEMOKRATA FÓRUM        |00001016|000
11|JÁSZ-NK-SZ|A|Megyei közgyűlési lista 10000 lakos alatti        |01|01120000|MUNKÁSPÁRT                    |00004194|001
11|JÁSZ-NK-SZ|A|Megyei közgyűlési lista 10000 lakos alatti        |02|01126000|TELEPÜLÉSEK SZÖVETSÉGE        |00005775|002
11|JÁSZ-NK-SZ|A|Megyei közgyűlési lista 10000 lakos alatti        |03|01116000|FIDESZ                        |00005188|002
11|JÁSZ-NK-SZ|A|Megyei közgyűlési lista 10000 lakos alatti        |04|01128000|NÉPFŐISKOLA-NÉPMŰVELŐK        |00001593|000
11|JÁSZ-NK-SZ|A|Megyei közgyűlési lista 10000 lakos alatti        |05|01123000|FKGP-KDNP-MDF                 |00019195|006
11|JÁSZ-NK-SZ|A|Megyei közgyűlési lista 10000 lakos alatti        |06|01118000|MAGYAR SZOCIALISTA PÁRT       |00022348|008
11|JÁSZ-NK-SZ|A|Megyei közgyűlési lista 10000 lakos alatti        |07|01130000|SPORTSZÖVETSÉGEK SZÖVETSÉGE   |00002014|000
11|JÁSZ-NK-SZ|A|Megyei közgyűlési lista 10000 lakos alatti        |08|01114000|SZABAD DEMOKRATÁK SZÖVETSÉGE  |00007817|003
