1|08|GYÕR      |05|00044826|00000065|00000004|00044887|00026953|00026939|00000014|00000440|00026499|0|eredménytelen
1|08|GYÕR      |06|00044708|00000084|00000001|00044791|00028138|00028120|00000018|00000453|00027667|0|eredménytelen
1|08|GYÕR      |07|00049144|00000559|00000000|00049703|00031686|00031662|00000024|00000342|00031320|0|eredménytelen
1|09|HAJDÚ     |01|00059970|00000224|00000000|00060194|00031620|00031595|00000025|00000395|00031200|0|eredménytelen
1|09|HAJDÚ     |02|00049624|00000155|00000000|00049779|00026820|00026799|00000021|00000285|00026514|0|eredménytelen
1|09|HAJDÚ     |03|00054035|00000319|00000000|00054354|00032327|00032292|00000035|00000290|00032002|0|eredménytelen
1|09|HAJDÚ     |04|00044254|00000080|00000000|00044334|00017189|00017173|00000016|00000392|00016781|0|eredménytelen
1|09|HAJDÚ     |05|00044176|00000114|00000000|00044290|00020530|00020511|00000019|00000413|00020098|0|eredménytelen
1|09|HAJDÚ     |06|00041213|00000039|00000002|00041250|00019010|00018991|00000019|00000368|00018623|0|eredménytelen
1|09|HAJDÚ     |07|00049129|00000226|00000003|00049352|00022110|00022090|00000020|00000358|00021732|0|eredménytelen
1|09|HAJDÚ     |08|00038055|00000053|00000000|00038108|00018088|00018084|00000004|00000288|00017796|0|eredménytelen
1|09|HAJDÚ     |09|00045597|00000092|00000000|00045689|00021040|00021022|00000018|00000443|00020579|0|eredménytelen
1|10|HEVES     |01|00050573|00000338|00000000|00050911|00032043|00032020|00000023|00000225|00031795|0|eredménytelen
1|10|HEVES     |02|00038557|00000170|00000000|00038727|00021080|00021072|00000008|00000389|00020683|0|eredménytelen
1|10|HEVES     |03|00050588|00000235|00000058|00050765|00029904|00029877|00000027|00000400|00029477|0|eredménytelen
1|10|HEVES     |04|00046006|00000099|00000002|00046103|00024056|00024006|00000050|00000314|00023692|0|eredménytelen
1|10|HEVES     |05|00040360|00000085|00000001|00040444|00018975|00018966|00000009|00000337|00018629|0|eredménytelen
1|10|HEVES     |06|00035791|00000052|00000004|00035839|00017679|00017669|00000010|00000312|00017357|0|eredménytelen
