1|14|PEST      |06|00052630|00000009|00000078|00000106|00000003|00052820|00031061|00031021|00000040|00000733|00030288                                                                                                                                                                                    
1|14|PEST      |07|00055340|00000017|00000174|00000124|00000021|00055634|00036338|00036310|00000028|00000558|00035752                                                                                                                                                                                    
1|14|PEST      |08|00051024|00000030|00000169|00000119|00000016|00051326|00034594|00034530|00000064|00000404|00034126                                                                                                                                                                                    
1|14|PEST      |09|00040053|00000034|00000099|00000091|00000013|00040264|00028591|00028571|00000020|00000324|00028247                                                                                                                                                                                    
1|14|PEST      |10|00045263|00000039|00000159|00000112|00000024|00045549|00032855|00032819|00000036|00000396|00032423                                                                                                                                                                                    
1|14|PEST      |11|00043318|00000061|00000097|00000345|00000046|00043775|00030724|00030671|00000053|00000407|00030264                                                                                                                                                                                    
1|14|PEST      |12|00050464|00000036|00000339|00000055|00000033|00050861|00034014|00033978|00000036|00000468|00033510                                                                                                                                                                                    
1|14|PEST      |13|00053923|00000041|00000108|00000297|00000025|00054344|00034633|00034610|00000023|00000507|00034103                                                                                                                                                                                    
1|14|PEST      |14|00047664|00000010|00000094|00000050|00000006|00047812|00028930|00028898|00000032|00000513|00028385                                                                                                                                                                                    
1|14|PEST      |15|00050289|00000012|00000098|00000108|00000007|00050500|00033080|00033043|00000037|00000333|00032710                                                                                                                                                                                    
1|14|PEST      |16|00040808|00000011|00000056|00000055|00000013|00040917|00025786|00025765|00000021|00000361|00025404                                                                                                                                                                                    
1|15|SOMOGY    |01|00040525|00000017|00000058|00000142|00000001|00040741|00029450|00029414|00000036|00000196|00029218                                                                                                                                                                                    
1|15|SOMOGY    |02|00049478|00000023|00000037|00000139|00000011|00049666|00033906|00033873|00000033|00000459|00033414                                                                                                                                                                                    
1|15|SOMOGY    |03|00045393|00000015|00000101|00000496|00000005|00046000|00031088|00031060|00000028|00000383|00030677                                                                                                                                                                                    
1|15|SOMOGY    |04|00042149|00000023|00000081|00000602|00000015|00042840|00029731|00029701|00000030|00000400|00029301                                                                                                                                                                                    
1|15|SOMOGY    |05|00043490|00000006|00000024|00000089|00000001|00043608|00027770|00027756|00000014|00000379|00027377                                                                                                                                                                                    
1|15|SOMOGY    |06|00043670|00000003|00000015|00000081|00000000|00043769|00028772|00028753|00000019|00000544|00028209                                                                                                                                                                                    
1|16|SZABOLCS  |01|00046727|00000033|00000264|00000068|00000040|00047052|00032247|00032220|00000027|00000340|00031880                                                                                                                                                                                    
1|16|SZABOLCS  |02|00047125|00000020|00000228|00000046|00000055|00047364|00030407|00030343|00000064|00000431|00029912                                                                                                                                                                                    
1|16|SZABOLCS  |03|00043030|00000007|00000019|00000044|00000002|00043098|00026521|00026506|00000015|00000579|00025927                                                                                                                                                                                    
1|16|SZABOLCS  |04|00044317|00000011|00000063|00000013|00000027|00044377|00024629|00024614|00000015|00000556|00024058                                                                                                                                                                                    
1|16|SZABOLCS  |05|00042877|00000009|00000043|00000027|00000005|00042951|00024477|00024458|00000019|00000570|00023888                                                                                                                                                                                    
1|16|SZABOLCS  |06|00041856|00000003|00000023|00000057|00000000|00041939|00024141|00024123|00000018|00000549|00023574                                                                                                                                                                                    
1|16|SZABOLCS  |07|00043244|00000001|00000023|00000031|00000002|00043297|00025819|00025805|00000014|00000375|00025430                                                                                                                                                                                    
1|16|SZABOLCS  |08|00040801|00000003|00000022|00000027|00000000|00040853|00024993|00024979|00000014|00000675|00024304                                                                                                                                                                                    
1|16|SZABOLCS  |09|00042448|00000002|00000041|00000033|00000003|00042521|00027301|00027293|00000008|00000565|00026728                                                                                                                                                                                    
1|16|SZABOLCS  |10|00036970|00000000|00000009|00000067|00000001|00037045|00025490|00025475|00000015|00000588|00024887                                                                                                                                                                                    
1|17|TOLNA     |01|00051408|00000008|00000019|00000052|00000001|00051486|00034790|00034761|00000029|00000412|00034349                                                                                                                                                                                    
