01|002|0013|BUDAPEST                 |BUDAPEST                 02|02|       660|        27|         0|       687|         0|       560|       559|        -1|         2|       557|
01|002|0014|BUDAPEST                 |BUDAPEST                 02|02|       580|         4|         0|       584|         0|       503|       503|         0|         7|       496|
01|002|0015|BUDAPEST                 |BUDAPEST                 02|02|       616|         6|         0|       622|         4|       508|       504|        -4|         4|       500|
01|002|0016|BUDAPEST                 |BUDAPEST                 02|02|       681|         2|         0|       683|         0|       538|       538|         0|         1|       537|
01|002|0017|BUDAPEST                 |BUDAPEST                 02|02|       833|         4|         0|       837|         0|       716|       716|         0|         2|       714|
01|002|0018|BUDAPEST                 |BUDAPEST                 02|02|       590|         9|         0|       599|         0|       517|       516|        -1|         0|       516|
01|002|0019|BUDAPEST                 |BUDAPEST                 02|02|       872|        14|         0|       886|         0|       785|       786|         1|        11|       775|
01|002|0020|BUDAPEST                 |BUDAPEST                 02|02|       972|        10|         0|       982|         0|       832|       832|         0|         5|       827|
01|002|0021|BUDAPEST                 |BUDAPEST                 02|02|      1014|        14|         0|      1028|         0|       907|       903|        -4|         3|       900|
01|002|0022|BUDAPEST                 |BUDAPEST                 02|02|       836|         8|         0|       844|         0|       745|       745|         0|         0|       745|
01|002|0023|BUDAPEST                 |BUDAPEST                 02|02|      1080|        10|         1|      1089|         1|       946|       944|        -2|         0|       944|
01|002|0024|BUDAPEST                 |BUDAPEST                 02|02|       900|        10|         0|       910|         1|       777|       776|        -1|         0|       776|
01|002|0025|BUDAPEST                 |BUDAPEST                 02|02|       764|         3|         0|       767|         1|       647|       635|       -12|         1|       634|
01|002|0026|BUDAPEST                 |BUDAPEST                 02|02|       699|        12|         0|       711|         0|       620|       620|         0|         1|       619|
01|002|0027|BUDAPEST                 |BUDAPEST                 02|02|       726|         5|         0|       731|         1|       640|       639|        -1|         2|       637|
01|002|0028|BUDAPEST                 |BUDAPEST                 02|02|       882|         8|         0|       890|         3|       768|       767|        -1|         5|       762|
01|002|0029|BUDAPEST                 |BUDAPEST                 02|01|       853|         5|         0|       858|         0|       758|       758|         0|         1|       757|
01|002|0030|BUDAPEST                 |BUDAPEST                 02|01|       943|        14|         0|       957|         0|       822|       818|        -4|         6|       812|
01|002|0031|BUDAPEST                 |BUDAPEST                 02|01|       977|         9|         0|       986|         0|       828|       826|        -2|         4|       822|
01|002|0032|BUDAPEST                 |BUDAPEST                 02|01|       910|         5|         0|       915|         0|       739|       739|         0|         1|       738|
01|002|0033|BUDAPEST                 |BUDAPEST                 02|01|       941|        20|         0|       961|         0|       784|       772|       -12|         9|       763|
01|002|0034|BUDAPEST                 |BUDAPEST                 02|01|       942|         5|         0|       947|         0|       789|       789|         0|         1|       788|
01|002|0035|BUDAPEST                 |BUDAPEST                 02|01|       878|        13|         0|       891|         0|       766|       764|        -2|         0|       764|
01|002|0036|BUDAPEST                 |BUDAPEST                 02|01|       877|         3|         0|       880|         0|       756|       754|        -2|         5|       749|
01|002|0037|BUDAPEST                 |BUDAPEST                 02|01|       878|        10|         0|       888|         3|       733|       732|        -1|         6|       726|
01|002|0038|BUDAPEST                 |BUDAPEST                 02|01|       991|        16|         0|      1007|         0|       823|       823|         0|         6|       817|
01|002|0039|BUDAPEST                 |BUDAPEST                 02|01|       932|        12|         0|       944|         0|       730|       730|         0|         3|       727|
01|002|0040|BUDAPEST                 |BUDAPEST                 02|01|       847|         7|         0|       854|         1|       686|       686|         0|         0|       686|
01|002|0041|BUDAPEST                 |BUDAPEST                 02|01|       944|         8|         0|       952|         0|       788|       788|         0|         2|       786|
01|002|0042|BUDAPEST                 |BUDAPEST                 02|01|       962|        18|         0|       980|         0|       853|       851|        -2|         2|       849|
01|002|0043|BUDAPEST                 |BUDAPEST                 02|01|       699|         7|         0|       706|         1|       579|       579|         0|         2|       577|
01|002|0044|BUDAPEST                 |BUDAPEST                 02|01|       690|        11|         0|       701|         0|       601|       600|        -1|         3|       597|
01|002|0045|BUDAPEST                 |BUDAPEST                 02|01|       907|        12|         0|       919|         0|       778|       777|        -1|         0|       777|
01|002|0046|BUDAPEST                 |BUDAPEST                 02|01|       797|         9|         0|       806|         2|       710|       707|        -3|         0|       707|
01|002|0047|BUDAPEST                 |BUDAPEST                 02|01|       832|         4|         0|       836|         0|       718|       717|        -1|         2|       715|
01|002|0048|BUDAPEST                 |BUDAPEST                 02|01|       829|         1|         0|       830|         0|       702|       702|         0|         5|       697|
01|002|0049|BUDAPEST                 |BUDAPEST                 02|01|       876|        11|         0|       887|         2|       748|       748|         0|         2|       746|
01|002|0050|BUDAPEST                 |BUDAPEST                 02|01|       902|         8|         0|       910|         0|       767|       765|        -2|         3|       762|
01|002|0051|BUDAPEST                 |BUDAPEST                 02|01|       890|         9|         0|       899|         0|       773|       772|        -1|         3|       769|
01|002|0052|BUDAPEST                 |BUDAPEST                 02|01|       696|         7|         0|       703|         0|       593|       591|        -2|         2|       589|
01|002|0053|BUDAPEST                 |BUDAPEST                 02|02|       700|         5|         0|       705|         0|       609|       608|        -1|         4|       604|
01|002|0054|BUDAPEST                 |BUDAPEST                 02|02|       826|         9|         0|       835|         0|       732|       732|         0|         4|       728|
01|002|0055|BUDAPEST                 |BUDAPEST                 02|02|       888|         2|         0|       890|         0|       787|       789|         2|         4|       785|
01|002|0056|BUDAPEST                 |BUDAPEST                 02|02|       882|         7|         0|       889|         0|       791|       791|         0|         1|       790|
01|002|0057|BUDAPEST                 |BUDAPEST                 02|02|       986|         7|         0|       993|         2|       855|       855|         0|        14|       841|
01|002|0058|BUDAPEST                 |BUDAPEST                 02|02|      1028|        17|         0|      1045|         0|       909|       908|        -1|         1|       907|
01|002|0059|BUDAPEST                 |BUDAPEST                 02|02|       987|        11|         0|       998|         0|       878|       877|        -1|         1|       876|
01|002|0060|BUDAPEST                 |BUDAPEST                 02|02|       996|         3|         0|       999|         1|       876|       876|         0|         1|       875|
01|002|0061|BUDAPEST                 |BUDAPEST                 02|02|       967|         8|         0|       975|         0|       846|       842|        -4|         5|       837|
01|002|0062|BUDAPEST                 |BUDAPEST                 02|02|       926|         1|         0|       927|         7|       802|       802|         0|         2|       800|
01|002|0063|BUDAPEST                 |BUDAPEST                 02|02|       610|         7|         1|       616|         0|       512|       512|         0|         0|       512|
01|002|0064|BUDAPEST                 |BUDAPEST                 02|02|      1014|         3|         0|      1017|         0|       837|       837|         0|         4|       833|
01|002|0065|BUDAPEST                 |BUDAPEST                 02|02|       996|         8|         0|      1004|         1|       817|       815|        -2|         2|       813|
01|002|0066|BUDAPEST                 |BUDAPEST                 02|02|       924|         7|         0|       931|         3|       819|       818|        -1|         0|       818|
01|002|0067|BUDAPEST                 |BUDAPEST                 02|02|      1098|        10|         0|      1108|         0|       971|       970|        -1|         0|       970|
01|002|0068|BUDAPEST                 |BUDAPEST                 02|02|      1088|        14|         0|      1102|         1|       950|       951|         1|         3|       948|
01|002|0069|BUDAPEST                 |BUDAPEST                 02|02|      1038|        15|         0|      1053|         0|       885|       882|        -3|         6|       876|
01|002|0070|BUDAPEST                 |BUDAPEST                 02|02|       513|         5|         0|       518|         0|       403|       402|        -1|         4|       398|
01|002|0071|BUDAPEST                 |BUDAPEST                 02|02|      1064|        15|         0|      1079|         0|       915|       912|        -3|         2|       910|
01|002|0072|BUDAPEST                 |BUDAPEST                 02|02|      1031|         7|         0|      1038|         0|       846|       845|        -1|         3|       842|
01|002|0073|BUDAPEST                 |BUDAPEST                 02|02|       867|         4|         0|       871|         0|       761|       751|       -10|         1|       750|
01|002|0074|BUDAPEST                 |BUDAPEST                 02|02|       953|         7|         0|       960|         0|       797|       797|         0|         6|       791|
01|002|0075|BUDAPEST                 |BUDAPEST                 02|02|       835|         6|         0|       841|         0|       720|       718|        -2|         0|       718|
01|002|0076|BUDAPEST                 |BUDAPEST                 02|02|       829|        10|         0|       839|         0|       719|       719|         0|         2|       717|
01|002|0077|BUDAPEST                 |BUDAPEST                 02|02|       755|        10|         0|       765|         0|       635|       634|        -1|         1|       633|
01|002|0078|BUDAPEST                 |BUDAPEST                 02|02|      1040|         5|         0|      1045|         0|       915|       914|        -1|         6|       908|
01|002|0079|BUDAPEST                 |BUDAPEST                 02|02|       958|         8|         0|       966|         0|       828|       828|         0|         3|       825|
01|002|0080|BUDAPEST                 |BUDAPEST                 02|02|       952|        10|         0|       962|         0|       816|       816|         0|         0|       816|
01|002|0081|BUDAPEST                 |BUDAPEST                 02|02|       967|         5|         0|       972|         1|       796|       795|        -1|         9|       786|
01|002|0082|BUDAPEST                 |BUDAPEST                 02|02|      1145|        10|         0|      1155|         2|       948|       946|        -2|         7|       939|
01|002|0083|BUDAPEST                 |BUDAPEST                 02|02|       795|         6|         0|       801|         1|       705|       704|        -1|         0|       704|
01|002|0084|BUDAPEST                 |BUDAPEST                 02|02|       846|         7|         0|       853|         0|       756|       756|         0|         1|       755|
01|003|0001|BUDAPEST                 |BUDAPEST                 03|03|       716|         6|         0|       722|         2|       576|       575|        -1|        15|       560|
01|003|0002|BUDAPEST                 |BUDAPEST                 03|03|       603|        10|         0|       613|         0|       526|       525|        -1|         1|       524|
01|003|0003|BUDAPEST                 |BUDAPEST                 03|03|       615|         5|         0|       620|         1|       457|       457|         0|         1|       456|
01|003|0004|BUDAPEST                 |BUDAPEST                 03|03|       613|         5|         0|       618|         0|       511|       511|         0|         2|       509|
01|003|0005|BUDAPEST                 |BUDAPEST                 03|03|       637|        25|         0|       662|         0|       458|       457|        -1|         7|       450|
01|003|0006|BUDAPEST                 |BUDAPEST                 03|03|       601|        10|         0|       611|         0|       505|       505|         0|         3|       502|
01|003|0007|BUDAPEST                 |BUDAPEST                 03|03|       689|        10|         0|       699|         0|       584|       584|         0|         5|       579|
01|003|0008|BUDAPEST                 |BUDAPEST                 03|03|       818|        10|         0|       828|         1|       661|       659|        -2|         3|       656|
01|003|0009|BUDAPEST                 |BUDAPEST                 03|03|       737|         9|         0|       746|         0|       599|       597|        -2|         5|       592|
01|003|0010|BUDAPEST                 |BUDAPEST                 03|03|       791|        21|         0|       812|         0|       693|       693|         0|         8|       685|
01|003|0011|BUDAPEST                 |BUDAPEST                 03|03|       745|        15|         0|       760|         0|       647|       647|         0|         4|       643|
