1|04|BÉKÉS                    |04|00039560|00000052|00000003|00039609|00022574|00022521|-0000053|00000801|00021720
1|04|BÉKÉS                    |05|00039895|00000067|00000009|00039953|00028079|00028004|-0000075|00000614|00027390
1|04|BÉKÉS                    |06|00053486|00000091|00000031|00053546|00035408|00035319|-0000089|00000880|00034439
1|04|BÉKÉS                    |07|00045236|00000080|00000009|00045307|00028117|00028067|-0000050|00000683|00027384
1|05|BORSOD-ABAÚJ-ZEMPLÉN     |01|00042887|00000074|00000046|00042915|00027528|00027196|-0000332|00000721|00026475
1|05|BORSOD-ABAÚJ-ZEMPLÉN     |02|00047566|00000198|00000051|00047713|00032274|00031830|-0000444|00000327|00031503
1|05|BORSOD-ABAÚJ-ZEMPLÉN     |03|00041096|00000127|00000008|00041215|00025507|00025408|-0000099|00000542|00024866
1|05|BORSOD-ABAÚJ-ZEMPLÉN     |04|00045209|00000104|00000041|00045272|00029259|00029181|-0000078|00000405|00028776
1|05|BORSOD-ABAÚJ-ZEMPLÉN     |05|00045346|00000090|00000025|00045411|00025871|00025819|-0000052|00000369|00025450
1|05|BORSOD-ABAÚJ-ZEMPLÉN     |06|00037039|00000037|00000006|00037070|00021084|00021051|-0000033|00000404|00020647
1|05|BORSOD-ABAÚJ-ZEMPLÉN     |07|00041134|00000084|00000029|00041189|00022715|00022668|-0000047|00000451|00022217
1|05|BORSOD-ABAÚJ-ZEMPLÉN     |08|00038035|00000065|00000001|00038099|00022589|00022543|-0000046|00000640|00021903
1|05|BORSOD-ABAÚJ-ZEMPLÉN     |09|00047162|00000066|00000030|00047198|00028661|00028527|-0000134|00000963|00027564
1|05|BORSOD-ABAÚJ-ZEMPLÉN     |10|00050736|00000159|00000004|00050891|00030769|00030702|-0000067|00000724|00029978
1|05|BORSOD-ABAÚJ-ZEMPLÉN     |11|00049107|00000086|00000006|00049187|00029852|00029795|-0000057|00000683|00029112
1|05|BORSOD-ABAÚJ-ZEMPLÉN     |12|00047076|00000111|00000006|00047181|00026790|00026742|-0000048|00000641|00026101
1|05|BORSOD-ABAÚJ-ZEMPLÉN     |13|00045501|00000100|00000015|00045586|00030602|00030551|-0000051|00000559|00029992
1|06|CSONGRÁD                 |01|00048378|00000084|00000017|00048445|00031547|00031491|-0000056|00000361|00031130
1|06|CSONGRÁD                 |02|00058447|00000099|00000010|00058536|00039209|00039142|-0000067|00000559|00038583
1|06|CSONGRÁD                 |03|00051415|00000071|00000004|00051482|00032095|00032053|-0000042|00000585|00031468
1|06|CSONGRÁD                 |04|00047128|00000079|00000011|00047196|00027267|00027224|-0000043|00000761|00026463
1|06|CSONGRÁD                 |05|00036881|00000055|00000007|00036929|00022935|00022892|-0000043|00000417|00022475
1|06|CSONGRÁD                 |06|00047418|00000051|00000006|00047463|00031850|00031793|-0000057|00000655|00031138
1|06|CSONGRÁD                 |07|00041804|00000048|00000001|00041851|00025115|00025041|-0000074|00000598|00024443
1|07|FEJÉR                    |01|00044799|00000069|00000072|00044796|00032310|00032236|-0000074|00000308|00031928
1|07|FEJÉR                    |02|00044674|00000064|00000027|00044711|00030906|00030821|-0000085|00000322|00030499
1|07|FEJÉR                    |03|00041923|00000028|00000004|00041947|00026819|00026769|-0000050|00000325|00026444
1|07|FEJÉR                    |04|00043909|00000079|00000009|00043979|00026049|00026006|-0000043|00000684|00025322
1|07|FEJÉR                    |05|00043598|00000055|00000004|00043649|00029612|00029569|-0000043|00000522|00029047
1|07|FEJÉR                    |06|00045818|00000089|00000006|00045901|00026083|00026053|-0000030|00000644|00025409
1|07|FEJÉR                    |07|00041531|00000059|00000004|00041586|00025824|00025776|-0000048|00000632|00025144
1|08|GYŐR-MOSON-SOPRON        |01|00045960|00000055|00000013|00046002|00033432|00033379|-0000053|00000680|00032699
